[2019-01-12 00:21:51] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => login/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"dcbefca"}
[2019-01-12 00:53:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"4b7ad92"}
[2019-01-12 00:55:27] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"9531951"}
[2019-01-12 00:55:27] slim-app.ERROR: Exception ::  {"error_msg":"[object] (Illuminate\\Database\\QueryException(code: 42S22): SQLSTATE[42S22]: Column not found: 1054 Unknown column 'TBL_TBL_ACCOUNT.CreateBy' in 'on clause' (SQL: select `TBL_RESERVE_CAR`.*, a1.ProvinceName, `RegionName`, CONCAT(acc1.FirstName, ' ', acc1.LastName) AS RequestBy  from `TBL_RESERVE_CAR` left join TBL_PROVINCE as a1 on `TBL_RESERVE_CAR`.`ProvinceID` = a1.ProvinceID inner join `TBL_REGION` on `TBL_RESERVE_CAR`.`RegionID` = `TBL_REGION`.`RegionID` left join TBL_ACCOUNT as acc1 on `TBL_TBL_ACCOUNT`.`CreateBy` = acc1.UserID) at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:647, PDOException(code: 42S22): SQLSTATE[42S22]: Column not found: 1054 Unknown column 'TBL_TBL_ACCOUNT.CreateBy' in 'on clause' at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:319)"} {"uid":"9531951"}
[2019-01-12 00:55:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"8fde9bd"}
[2019-01-12 00:56:21] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"a97885c"}
[2019-01-12 00:56:40] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"35750e6"}
[2019-01-12 00:57:53] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ddd8de0"}
[2019-01-12 00:58:21] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"11ef4ed"}
[2019-01-12 00:58:21] slim-app.ERROR: Exception ::  {"error_msg":"[object] (Illuminate\\Database\\QueryException(code: 23000): SQLSTATE[23000]: Integrity constraint violation: 1052 Column 'RegionID' in where clause is ambiguous (SQL: select `TBL_RESERVE_CAR`.*, a1.ProvinceName, `RegionName`, CONCAT(acc1.FirstName, ' ', acc1.LastName) AS RequestName , CONCAT(acc2.FirstName, ' ', acc2.LastName) AS ApproveName  from `TBL_RESERVE_CAR` left join TBL_PROVINCE as a1 on `TBL_RESERVE_CAR`.`ProvinceID` = a1.ProvinceID inner join `TBL_REGION` on `TBL_RESERVE_CAR`.`RegionID` = `TBL_REGION`.`RegionID` left join TBL_ACCOUNT as acc1 on `TBL_RESERVE_CAR`.`CreateBy` = acc1.UserID left join TBL_ACCOUNT as acc2 on `TBL_RESERVE_CAR`.`AdminID` = acc2.UserID where (`RegionID` = 1 and `CreateDateTime` between 2019-01-11 00:00:00 and 2019-01-11 23:59:59)) at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:647, PDOException(code: 23000): SQLSTATE[23000]: Integrity constraint violation: 1052 Column 'RegionID' in where clause is ambiguous at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:319)"} {"uid":"11ef4ed"}
[2019-01-12 00:58:38] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"82687b0"}
[2019-01-12 00:58:38] slim-app.ERROR: Exception ::  {"error_msg":"[object] (Illuminate\\Database\\QueryException(code: 23000): SQLSTATE[23000]: Integrity constraint violation: 1052 Column 'CreateDateTime' in where clause is ambiguous (SQL: select `TBL_RESERVE_CAR`.*, a1.ProvinceName, `RegionName`, CONCAT(acc1.FirstName, ' ', acc1.LastName) AS RequestName , CONCAT(acc2.FirstName, ' ', acc2.LastName) AS ApproveName  from `TBL_RESERVE_CAR` left join TBL_PROVINCE as a1 on `TBL_RESERVE_CAR`.`ProvinceID` = a1.ProvinceID inner join `TBL_REGION` on `TBL_RESERVE_CAR`.`RegionID` = `TBL_REGION`.`RegionID` left join TBL_ACCOUNT as acc1 on `TBL_RESERVE_CAR`.`CreateBy` = acc1.UserID left join TBL_ACCOUNT as acc2 on `TBL_RESERVE_CAR`.`AdminID` = acc2.UserID where (`TBL_RESERVE_CAR`.`RegionID` = 1 and `CreateDateTime` between 2019-01-11 00:00:00 and 2019-01-11 23:59:59)) at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:647, PDOException(code: 23000): SQLSTATE[23000]: Integrity constraint violation: 1052 Column 'CreateDateTime' in where clause is ambiguous at /Applications/XAMPP/xamppfiles/htdocs/dportal/dpo/vendor/illuminate/database/Connection.php:319)"} {"uid":"82687b0"}
[2019-01-12 00:58:50] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"0a2947e"}
[2019-01-12 00:58:56] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"e1fb8b4"}
[2019-01-12 00:59:00] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"1c81e3c"}
[2019-01-12 01:00:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"44e843c"}
[2019-01-12 01:00:55] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"15073b0"}
[2019-01-12 01:00:58] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"31f3d14"}
[2019-01-12 01:01:41] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"7e78976"}
[2019-01-12 01:02:27] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"4ee3199"}
[2019-01-12 01:04:59] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"906b942"}
[2019-01-12 01:05:00] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"1586c7e"}
[2019-01-12 01:05:06] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => carreserve/list/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"8ba446e"}
[2019-01-12 01:06:04] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"20decb7"}
[2019-01-12 01:06:04] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"bbb0aee"}
[2019-01-12 01:06:09] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"241389c"}
[2019-01-12 01:06:15] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"2075b8f"}
[2019-01-12 01:06:15] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"bc8da5c"}
[2019-01-12 01:06:20] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"f8a3622"}
[2019-01-12 01:06:26] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"3ac16fc"}
[2019-01-12 01:06:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"df956bc"}
[2019-01-12 01:06:32] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5de9eb6"}
[2019-01-12 01:07:22] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"883853b"}
[2019-01-12 01:07:22] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"198e330"}
[2019-01-12 01:07:25] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"a6b971f"}
[2019-01-12 01:07:25] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"77b72c6"}
[2019-01-12 01:07:31] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b8cad18"}
[2019-01-12 01:07:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"8d39e4c"}
[2019-01-12 01:07:47] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"133c2b5"}
[2019-01-12 01:07:52] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"8e96408"}
[2019-01-12 01:08:39] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"5abba23"}
[2019-01-12 01:08:48] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"18dd606"}
[2019-01-12 01:09:33] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"cceadaf"}
[2019-01-12 01:09:38] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => allRegion/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"27792a3"}
[2019-01-12 01:09:38] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"d93d0f9"}
[2019-01-12 01:09:45] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"4d4fd98"}
[2019-01-12 01:09:53] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => queryReport/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"dc097af"}
[2019-01-12 01:09:57] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"76d416b"}
[2019-01-12 01:12:31] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"57a74cf"}
[2019-01-12 01:13:18] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ad7df37"}
[2019-01-12 01:14:44] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"40db7e0"}
[2019-01-12 01:16:03] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"afdee6b"}
[2019-01-12 01:16:11] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => report/room/detail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b34efb7"}
[2019-01-12 01:29:17] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getLinkList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"3b23bc2"}
[2019-01-12 01:29:17] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"060179a"}
[2019-01-12 01:29:17] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"03e4a1e"}
[2019-01-12 01:29:20] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"91cf9ab"}
[2019-01-12 01:29:23] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"95f739e"}
[2019-01-12 01:29:29] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getLinkList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"9ea2f7c"}
[2019-01-12 01:29:29] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"2d60f7c"}
[2019-01-12 01:29:29] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"54ac546"}
[2019-01-12 01:29:36] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36 [] {"uid":"9183198"}
[2019-01-12 01:30:03] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getLinkList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"f8ae0cd"}
[2019-01-12 01:30:03] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"405d4f8"}
[2019-01-12 01:30:05] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"2362e87"}
[2019-01-12 01:30:08] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"84c633b"}
[2019-01-12 01:30:13] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getLinkList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b409ed0"}
[2019-01-12 01:30:13] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"a681f08"}
[2019-01-12 01:30:57] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b56901a"}
[2019-01-12 01:31:00] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ee1cd86"}
[2019-01-12 01:31:04] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getLinkList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"f2d7ba2"}
[2019-01-12 01:31:04] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"3a05bf1"}
[2019-01-12 01:52:38] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"7371869"}
[2019-01-12 01:52:42] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/viewDetail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"744dceb"}
[2019-01-12 01:55:28] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => getLinkList/view/1548 : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"c61eccf"}
[2019-01-12 01:55:28] slim-app.INFO: IP => 127.0.0.1 : METHOD => GET : ACTION => leaves/notification/get/testuser@dpo.go.th : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"b7b8489"}
[2019-01-12 01:55:30] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/updateVisitCount/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"14a661d"}
[2019-01-12 01:55:34] slim-app.INFO: IP => 127.0.0.1 : METHOD => POST : ACTION => link/viewDetail/ : FROM => Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15 [] {"uid":"ade695f"}
